quality_id,line_id,measurement_date,total_produced,passed_inspection,failed_inspection,first_pass_yield,rework_count,scrap_count,created_date
3929,9,2024-07-15,145,141,4,97.24,2,0,2024-07-15 00:00:00
3930,10,2024-07-15,601,573,28,95.34,1,2,2024-07-15 00:00:00
3931,11,2024-07-15,732,709,23,96.86,14,0,2024-07-15 00:00:00
3932,12,2024-07-15,438,403,35,92.01,20,13,2024-07-15 00:00:00
3933,13,2024-07-15,897,880,17,98.1,5,3,2024-07-15 00:00:00
3934,14,2024-07-15,561,550,11,98.04,4,3,2024-07-15 00:00:00
3935,15,2024-07-15,783,736,47,94.0,20,12,2024-07-15 00:00:00
3936,16,2024-07-15,109,102,7,93.58,5,0,2024-07-15 00:00:00
3937,17,2024-07-15,187,180,7,96.26,0,3,2024-07-15 00:00:00
3938,18,2024-07-15,427,416,11,97.42,11,1,2024-07-15 00:00:00
3939,19,2024-07-15,280,275,5,98.21,5,1,2024-07-15 00:00:00
3940,20,2024-07-15,596,575,21,96.48,3,1,2024-07-15 00:00:00
3941,1,2024-07-16,933,892,41,95.61,21,3,2024-07-16 00:00:00
3942,2,2024-07-16,284,268,16,94.37,5,7,2024-07-16 00:00:00
3943,3,2024-07-16,282,276,6,97.87,4,0,2024-07-16 00:00:00
3944,4,2024-07-16,515,496,19,96.31,4,2,2024-07-16 00:00:00
3945,5,2024-07-16,233,229,4,98.28,4,0,2024-07-16 00:00:00
3946,6,2024-07-16,456,427,29,93.64,8,1,2024-07-16 00:00:00
3947,7,2024-07-16,665,633,32,95.19,30,12,2024-07-16 00:00:00
3948,8,2024-07-16,188,179,9,95.21,5,3,2024-07-16 00:00:00
3949,9,2024-07-16,265,246,19,92.83,8,5,2024-07-16 00:00:00
3950,10,2024-07-16,960,920,40,95.83,33,7,2024-07-16 00:00:00
3951,11,2024-07-16,546,520,26,95.24,15,9,2024-07-16 00:00:00
3952,12,2024-07-16,673,630,43,93.61,42,9,2024-07-16 00:00:00
3953,13,2024-07-16,148,141,7,95.27,3,3,2024-07-16 00:00:00
3954,14,2024-07-16,623,583,40,93.58,40,3,2024-07-16 00:00:00
3955,15,2024-07-16,460,451,9,98.04,9,1,2024-07-16 00:00:00
3956,16,2024-07-16,972,922,50,94.86,33,12,2024-07-16 00:00:00
3957,17,2024-07-16,491,475,16,96.74,0,8,2024-07-16 00:00:00
3958,18,2024-07-16,122,116,6,95.08,2,3,2024-07-16 00:00:00
3959,19,2024-07-16,443,415,28,93.68,0,0,2024-07-16 00:00:00
3960,20,2024-07-16,290,284,6,97.93,3,2,2024-07-16 00:00:00
3961,1,2024-07-17,113,109,4,96.46,3,2,2024-07-17 00:00:00
3962,2,2024-07-17,933,859,74,92.07,60,0,2024-07-17 00:00:00
3963,3,2024-07-17,733,682,51,93.04,2,7,2024-07-17 00:00:00
3964,4,2024-07-17,327,311,16,95.11,2,4,2024-07-17 00:00:00
3965,5,2024-07-17,245,237,8,96.73,3,3,2024-07-17 00:00:00
3966,6,2024-07-17,395,376,19,95.19,5,7,2024-07-17 00:00:00
3967,7,2024-07-17,947,911,36,96.2,11,4,2024-07-17 00:00:00
3968,8,2024-07-17,801,761,40,95.01,32,19,2024-07-17 00:00:00
3969,9,2024-07-17,385,379,6,98.44,2,2,2024-07-17 00:00:00
3970,10,2024-07-17,261,249,12,95.4,6,5,2024-07-17 00:00:00
3971,11,2024-07-17,997,926,71,92.88,31,15,2024-07-17 00:00:00
3972,12,2024-07-17,504,491,13,97.42,13,4,2024-07-17 00:00:00
3973,13,2024-07-17,319,296,23,92.79,9,0,2024-07-17 00:00:00
3974,14,2024-07-17,795,759,36,95.47,32,2,2024-07-17 00:00:00
3975,15,2024-07-17,900,894,6,99.33,6,2,2024-07-17 00:00:00
3976,16,2024-07-17,726,695,31,95.73,26,2,2024-07-17 00:00:00
3977,17,2024-07-17,780,746,34,95.64,32,0,2024-07-17 00:00:00
3978,18,2024-07-17,714,685,29,95.94,23,0,2024-07-17 00:00:00
3979,19,2024-07-17,369,340,29,92.14,6,3,2024-07-17 00:00:00
3980,20,2024-07-17,503,490,13,97.42,7,1,2024-07-17 00:00:00
3981,1,2024-07-18,375,366,9,97.6,5,1,2024-07-18 00:00:00
3982,2,2024-07-18,290,277,13,95.52,9,2,2024-07-18 00:00:00
3983,3,2024-07-18,239,226,13,94.56,3,6,2024-07-18 00:00:00
3984,4,2024-07-18,237,230,7,97.05,7,1,2024-07-18 00:00:00
3985,5,2024-07-18,289,285,4,98.62,0,1,2024-07-18 00:00:00
3986,6,2024-07-18,456,427,29,93.64,10,0,2024-07-18 00:00:00
3987,7,2024-07-18,895,829,66,92.63,24,11,2024-07-18 00:00:00
3988,8,2024-07-18,680,673,7,98.97,7,2,2024-07-18 00:00:00
3989,9,2024-07-18,470,435,35,92.55,25,10,2024-07-18 00:00:00
3990,10,2024-07-18,934,908,26,97.22,24,12,2024-07-18 00:00:00
3991,11,2024-07-18,170,161,9,94.71,8,3,2024-07-18 00:00:00
3992,12,2024-07-18,277,270,7,97.47,4,2,2024-07-18 00:00:00
3993,13,2024-07-18,999,927,72,92.79,25,27,2024-07-18 00:00:00
3994,14,2024-07-18,536,525,11,97.95,0,5,2024-07-18 00:00:00
3995,15,2024-07-18,449,440,9,98.0,5,1,2024-07-18 00:00:00
3996,16,2024-07-18,756,728,28,96.3,12,11,2024-07-18 00:00:00
3997,17,2024-07-18,412,407,5,98.79,3,0,2024-07-18 00:00:00
3998,18,2024-07-18,796,737,59,92.59,5,6,2024-07-18 00:00:00
3999,19,2024-07-18,237,229,8,96.62,7,1,2024-07-18 00:00:00
4000,20,2024-07-18,297,289,8,97.31,1,4,2024-07-18 00:00:00
4001,1,2024-07-19,826,765,61,92.62,16,12,2024-07-19 00:00:00
4002,2,2024-07-19,437,432,5,98.86,0,1,2024-07-19 00:00:00
4003,3,2024-07-19,322,306,16,95.03,16,5,2024-07-19 00:00:00
4004,4,2024-07-19,906,837,69,92.38,48,29,2024-07-19 00:00:00
4005,5,2024-07-19,855,842,13,98.48,10,6,2024-07-19 00:00:00
4006,6,2024-07-19,469,443,26,94.46,19,12,2024-07-19 00:00:00
4007,7,2024-07-19,694,642,52,92.51,38,12,2024-07-19 00:00:00
4008,8,2024-07-19,944,897,47,95.02,28,12,2024-07-19 00:00:00
4009,9,2024-07-19,162,158,4,97.53,1,0,2024-07-19 00:00:00
4010,10,2024-07-19,487,458,29,94.05,9,9,2024-07-19 00:00:00
4011,11,2024-07-19,826,795,31,96.25,22,3,2024-07-19 00:00:00
4012,12,2024-07-19,967,910,57,94.11,28,21,2024-07-19 00:00:00
4013,13,2024-07-19,104,101,3,97.12,1,1,2024-07-19 00:00:00
4014,14,2024-07-19,258,243,15,94.19,3,6,2024-07-19 00:00:00
4015,15,2024-07-19,259,246,13,94.98,1,3,2024-07-19 00:00:00
4016,16,2024-07-19,579,553,26,95.51,8,11,2024-07-19 00:00:00
4017,17,2024-07-19,379,352,27,92.88,4,1,2024-07-19 00:00:00
4018,18,2024-07-19,978,913,65,93.35,38,8,2024-07-19 00:00:00
4019,19,2024-07-19,761,706,55,92.77,45,25,2024-07-19 00:00:00
4020,20,2024-07-19,704,692,12,98.3,3,4,2024-07-19 00:00:00
4021,1,2024-07-20,194,188,6,96.91,6,0,2024-07-20 00:00:00
4022,2,2024-07-20,338,317,21,93.79,6,1,2024-07-20 00:00:00
4023,3,2024-07-20,564,532,32,94.33,2,5,2024-07-20 00:00:00
4024,4,2024-07-20,705,697,8,98.87,8,1,2024-07-20 00:00:00
4025,5,2024-07-20,846,813,33,96.1,0,16,2024-07-20 00:00:00
4026,6,2024-07-20,853,797,56,93.43,10,15,2024-07-20 00:00:00
4027,7,2024-07-20,203,187,16,92.12,10,3,2024-07-20 00:00:00
4028,8,2024-07-20,853,845,8,99.06,1,1,2024-07-20 00:00:00
4029,9,2024-07-20,425,411,14,96.71,11,3,2024-07-20 00:00:00
4030,10,2024-07-20,788,766,22,97.21,7,1,2024-07-20 00:00:00
4031,11,2024-07-20,813,774,39,95.2,4,19,2024-07-20 00:00:00
4032,12,2024-07-20,789,782,7,99.11,1,3,2024-07-20 00:00:00
4033,13,2024-07-20,335,331,4,98.81,1,1,2024-07-20 00:00:00
4034,14,2024-07-20,367,349,18,95.1,2,5,2024-07-20 00:00:00
4035,15,2024-07-20,992,932,60,93.95,13,7,2024-07-20 00:00:00
4036,16,2024-07-20,754,729,25,96.68,5,5,2024-07-20 00:00:00
4037,17,2024-07-20,409,379,30,92.67,25,13,2024-07-20 00:00:00
4038,18,2024-07-20,657,632,25,96.19,4,11,2024-07-20 00:00:00
4039,19,2024-07-20,790,735,55,93.04,25,17,2024-07-20 00:00:00
4040,20,2024-07-20,236,227,9,96.19,9,2,2024-07-20 00:00:00
4041,1,2024-07-21,449,439,10,97.77,0,1,2024-07-21 00:00:00
4042,2,2024-07-21,624,617,7,98.88,5,3,2024-07-21 00:00:00
4043,3,2024-07-21,221,214,7,96.83,6,0,2024-07-21 00:00:00
4044,4,2024-07-21,874,841,33,96.22,32,2,2024-07-21 00:00:00
4045,5,2024-07-21,537,523,14,97.39,5,4,2024-07-21 00:00:00
4046,6,2024-07-21,711,686,25,96.48,3,4,2024-07-21 00:00:00
4047,7,2024-07-21,429,402,27,93.71,13,5,2024-07-21 00:00:00
4048,8,2024-07-21,202,188,14,93.07,14,6,2024-07-21 00:00:00
4049,9,2024-07-21,213,208,5,97.65,3,1,2024-07-21 00:00:00
4050,10,2024-07-21,808,760,48,94.06,24,2,2024-07-21 00:00:00
4051,11,2024-07-21,541,501,40,92.61,0,10,2024-07-21 00:00:00
4052,12,2024-07-21,379,355,24,93.67,14,10,2024-07-21 00:00:00
4053,13,2024-07-21,120,114,6,95.0,5,1,2024-07-21 00:00:00
4054,14,2024-07-21,491,469,22,95.52,4,7,2024-07-21 00:00:00
4055,15,2024-07-21,817,767,50,93.88,0,13,2024-07-21 00:00:00
4056,16,2024-07-21,720,703,17,97.64,11,3,2024-07-21 00:00:00
4057,17,2024-07-21,923,854,69,92.52,13,29,2024-07-21 00:00:00
4058,18,2024-07-21,908,871,37,95.93,19,0,2024-07-21 00:00:00
4059,19,2024-07-21,778,755,23,97.04,19,7,2024-07-21 00:00:00
4060,20,2024-07-21,243,241,2,99.18,1,1,2024-07-21 00:00:00
4061,1,2024-07-22,244,240,4,98.36,2,0,2024-07-22 00:00:00
4062,2,2024-07-22,667,635,32,95.2,12,2,2024-07-22 00:00:00
4063,3,2024-07-22,730,712,18,97.53,3,6,2024-07-22 00:00:00
4064,4,2024-07-22,554,532,22,96.03,20,7,2024-07-22 00:00:00
4065,5,2024-07-22,421,410,11,97.39,8,3,2024-07-22 00:00:00
4066,6,2024-07-22,806,757,49,93.92,16,0,2024-07-22 00:00:00
4067,7,2024-07-22,897,884,13,98.55,9,6,2024-07-22 00:00:00
4068,8,2024-07-22,247,239,8,96.76,5,1,2024-07-22 00:00:00
4069,9,2024-07-22,998,927,71,92.89,42,20,2024-07-22 00:00:00
4070,10,2024-07-22,918,844,74,91.94,50,6,2024-07-22 00:00:00
4071,11,2024-07-22,544,505,39,92.83,14,17,2024-07-22 00:00:00
4072,12,2024-07-22,965,940,25,97.41,8,0,2024-07-22 00:00:00
4073,13,2024-07-22,332,320,12,96.39,7,1,2024-07-22 00:00:00
4074,14,2024-07-22,965,915,50,94.82,21,9,2024-07-22 00:00:00
4075,15,2024-07-22,453,431,22,95.14,18,10,2024-07-22 00:00:00
4076,16,2024-07-22,158,152,6,96.2,0,2,2024-07-22 00:00:00
4077,17,2024-07-22,232,219,13,94.4,10,6,2024-07-22 00:00:00
4078,18,2024-07-22,163,157,6,96.32,3,1,2024-07-22 00:00:00
4079,19,2024-07-22,518,502,16,96.91,1,3,2024-07-22 00:00:00
4080,20,2024-07-22,621,586,35,94.36,20,5,2024-07-22 00:00:00
4081,1,2024-07-23,619,604,15,97.58,5,3,2024-07-23 00:00:00
4082,2,2024-07-23,218,215,3,98.62,1,1,2024-07-23 00:00:00
4083,3,2024-07-23,597,572,25,95.81,9,3,2024-07-23 00:00:00
4084,4,2024-07-23,467,448,19,95.93,11,9,2024-07-23 00:00:00
4085,5,2024-07-23,692,642,50,92.77,38,14,2024-07-23 00:00:00
4086,6,2024-07-23,893,852,41,95.41,15,16,2024-07-23 00:00:00
4087,7,2024-07-23,470,450,20,95.74,12,10,2024-07-23 00:00:00
4088,8,2024-07-23,689,641,48,93.03,21,22,2024-07-23 00:00:00
4089,9,2024-07-23,762,740,22,97.11,8,3,2024-07-23 00:00:00
4090,10,2024-07-23,599,582,17,97.16,6,6,2024-07-23 00:00:00
4091,11,2024-07-23,514,479,35,93.19,31,3,2024-07-23 00:00:00
4092,12,2024-07-23,178,169,9,94.94,1,3,2024-07-23 00:00:00
4093,13,2024-07-23,479,471,8,98.33,5,4,2024-07-23 00:00:00
4094,14,2024-07-23,875,826,49,94.4,12,19,2024-07-23 00:00:00
4095,15,2024-07-23,375,371,4,98.93,0,1,2024-07-23 00:00:00
4096,16,2024-07-23,781,751,30,96.16,19,10,2024-07-23 00:00:00
4097,17,2024-07-23,614,600,14,97.72,2,4,2024-07-23 00:00:00
4098,18,2024-07-23,651,619,32,95.08,3,14,2024-07-23 00:00:00
4099,19,2024-07-23,820,763,57,93.05,21,10,2024-07-23 00:00:00
4100,20,2024-07-23,811,784,27,96.67,3,7,2024-07-23 00:00:00
4101,1,2024-07-24,694,649,45,93.52,39,9,2024-07-24 00:00:00
4102,2,2024-07-24,324,300,24,92.59,18,11,2024-07-24 00:00:00
4103,3,2024-07-24,221,207,14,93.67,14,1,2024-07-24 00:00:00
4104,4,2024-07-24,464,435,29,93.75,23,13,2024-07-24 00:00:00
4105,5,2024-07-24,995,917,78,92.16,51,29,2024-07-24 00:00:00
4106,6,2024-07-24,962,913,49,94.91,19,4,2024-07-24 00:00:00
4107,7,2024-07-24,663,657,6,99.1,2,3,2024-07-24 00:00:00
4108,8,2024-07-24,367,338,29,92.1,0,12,2024-07-24 00:00:00
4109,9,2024-07-24,478,445,33,93.1,31,14,2024-07-24 00:00:00
4110,10,2024-07-24,909,837,72,92.08,47,16,2024-07-24 00:00:00
4111,11,2024-07-24,572,544,28,95.1,26,12,2024-07-24 00:00:00
4112,12,2024-07-24,933,874,59,93.68,28,25,2024-07-24 00:00:00
4113,13,2024-07-24,774,763,11,98.58,9,4,2024-07-24 00:00:00
4114,14,2024-07-24,600,566,34,94.33,0,0,2024-07-24 00:00:00
4115,15,2024-07-24,504,490,14,97.22,5,1,2024-07-24 00:00:00
4116,16,2024-07-24,736,724,12,98.37,0,3,2024-07-24 00:00:00
4117,17,2024-07-24,273,268,5,98.17,1,1,2024-07-24 00:00:00
4118,18,2024-07-24,924,878,46,95.02,23,23,2024-07-24 00:00:00
4119,19,2024-07-24,142,133,9,93.66,1,3,2024-07-24 00:00:00
4120,20,2024-07-24,151,144,7,95.36,2,1,2024-07-24 00:00:00
4121,1,2024-07-25,153,147,6,96.08,6,2,2024-07-25 00:00:00
4122,2,2024-07-25,190,185,5,97.37,1,2,2024-07-25 00:00:00
4123,3,2024-07-25,129,118,11,91.47,9,5,2024-07-25 00:00:00
4124,4,2024-07-25,464,428,36,92.24,5,9,2024-07-25 00:00:00
4125,5,2024-07-25,551,517,34,93.83,28,5,2024-07-25 00:00:00
4126,6,2024-07-25,731,703,28,96.17,22,5,2024-07-25 00:00:00
4127,7,2024-07-25,479,452,27,94.36,7,7,2024-07-25 00:00:00
4128,8,2024-07-25,616,575,41,93.34,39,0,2024-07-25 00:00:00
4129,9,2024-07-25,358,345,13,96.37,7,2,2024-07-25 00:00:00
4130,10,2024-07-25,591,574,17,97.12,9,5,2024-07-25 00:00:00
4131,11,2024-07-25,485,479,6,98.76,2,2,2024-07-25 00:00:00
4132,12,2024-07-25,239,234,5,97.91,1,0,2024-07-25 00:00:00
4133,13,2024-07-25,315,309,6,98.1,1,2,2024-07-25 00:00:00
4134,14,2024-07-25,847,834,13,98.47,5,0,2024-07-25 00:00:00
4135,15,2024-07-25,684,676,8,98.83,3,2,2024-07-25 00:00:00
4136,16,2024-07-25,674,630,44,93.47,3,17,2024-07-25 00:00:00
4137,17,2024-07-25,241,227,14,94.19,3,0,2024-07-25 00:00:00
4138,18,2024-07-25,220,209,11,95.0,0,3,2024-07-25 00:00:00
4139,19,2024-07-25,777,759,18,97.68,8,4,2024-07-25 00:00:00
4140,20,2024-07-25,923,889,34,96.32,12,11,2024-07-25 00:00:00
4141,1,2024-07-26,754,735,19,97.48,7,4,2024-07-26 00:00:00
4142,2,2024-07-26,221,219,2,99.1,2,1,2024-07-26 00:00:00
4143,3,2024-07-26,857,845,12,98.6,3,1,2024-07-26 00:00:00
4144,4,2024-07-26,391,380,11,97.19,10,1,2024-07-26 00:00:00
4145,5,2024-07-26,868,844,24,97.24,1,12,2024-07-26 00:00:00
4146,6,2024-07-26,820,805,15,98.17,14,1,2024-07-26 00:00:00
4147,7,2024-07-26,660,642,18,97.27,4,1,2024-07-26 00:00:00
4148,8,2024-07-26,740,728,12,98.38,2,0,2024-07-26 00:00:00
4149,9,2024-07-26,920,872,48,94.78,1,13,2024-07-26 00:00:00
4150,10,2024-07-26,781,729,52,93.34,10,7,2024-07-26 00:00:00
4151,11,2024-07-26,168,161,7,95.83,6,3,2024-07-26 00:00:00
4152,12,2024-07-26,750,727,23,96.93,3,10,2024-07-26 00:00:00
4153,13,2024-07-26,186,180,6,96.77,6,0,2024-07-26 00:00:00
4154,14,2024-07-26,657,643,14,97.87,14,0,2024-07-26 00:00:00
4155,15,2024-07-26,257,254,3,98.83,1,0,2024-07-26 00:00:00
4156,16,2024-07-26,508,505,3,99.41,3,0,2024-07-26 00:00:00
4157,17,2024-07-26,888,861,27,96.96,25,13,2024-07-26 00:00:00
4158,18,2024-07-26,786,769,17,97.84,14,5,2024-07-26 00:00:00
4159,19,2024-07-26,345,337,8,97.68,6,2,2024-07-26 00:00:00
4160,20,2024-07-26,376,364,12,96.81,1,4,2024-07-26 00:00:00
4161,1,2024-07-27,771,748,23,97.02,11,4,2024-07-27 00:00:00
4162,2,2024-07-27,899,857,42,95.33,11,16,2024-07-27 00:00:00
4163,3,2024-07-27,500,469,31,93.8,25,5,2024-07-27 00:00:00
4164,4,2024-07-27,413,404,9,97.82,2,1,2024-07-27 00:00:00
4165,5,2024-07-27,614,597,17,97.23,4,0,2024-07-27 00:00:00
4166,6,2024-07-27,330,305,25,92.42,20,5,2024-07-27 00:00:00
4167,7,2024-07-27,737,682,55,92.54,20,0,2024-07-27 00:00:00
4168,8,2024-07-27,721,665,56,92.23,41,0,2024-07-27 00:00:00
4169,9,2024-07-27,770,719,51,93.38,43,11,2024-07-27 00:00:00
4170,10,2024-07-27,885,846,39,95.59,33,12,2024-07-27 00:00:00
4171,11,2024-07-27,730,684,46,93.7,21,7,2024-07-27 00:00:00
4172,12,2024-07-27,690,684,6,99.13,6,0,2024-07-27 00:00:00
4173,13,2024-07-27,125,118,7,94.4,7,1,2024-07-27 00:00:00
4174,14,2024-07-27,325,304,21,93.54,16,2,2024-07-27 00:00:00
4175,15,2024-07-27,555,526,29,94.77,10,13,2024-07-27 00:00:00
4176,16,2024-07-27,321,318,3,99.07,2,0,2024-07-27 00:00:00
4177,17,2024-07-27,979,913,66,93.26,38,24,2024-07-27 00:00:00
4178,18,2024-07-27,500,479,21,95.8,18,2,2024-07-27 00:00:00
4179,19,2024-07-27,341,338,3,99.12,2,1,2024-07-27 00:00:00
4180,20,2024-07-27,841,794,47,94.41,11,0,2024-07-27 00:00:00
4181,1,2024-07-28,175,161,14,92.0,14,1,2024-07-28 00:00:00
4182,2,2024-07-28,749,728,21,97.2,21,5,2024-07-28 00:00:00
4183,3,2024-07-28,794,748,46,94.21,19,17,2024-07-28 00:00:00
4184,4,2024-07-28,969,914,55,94.32,38,4,2024-07-28 00:00:00
4185,5,2024-07-28,104,99,5,95.19,0,1,2024-07-28 00:00:00
4186,6,2024-07-28,207,202,5,97.58,5,2,2024-07-28 00:00:00
4187,7,2024-07-28,976,968,8,99.18,0,1,2024-07-28 00:00:00
4188,8,2024-07-28,794,738,56,92.95,6,23,2024-07-28 00:00:00
4189,9,2024-07-28,767,731,36,95.31,21,1,2024-07-28 00:00:00
4190,10,2024-07-28,237,224,13,94.51,4,5,2024-07-28 00:00:00
4191,11,2024-07-28,742,715,27,96.36,16,3,2024-07-28 00:00:00
4192,12,2024-07-28,687,635,52,92.43,13,5,2024-07-28 00:00:00
4193,13,2024-07-28,106,103,3,97.17,0,0,2024-07-28 00:00:00
4194,14,2024-07-28,335,324,11,96.72,2,4,2024-07-28 00:00:00
4195,15,2024-07-28,880,814,66,92.5,19,29,2024-07-28 00:00:00
4196,16,2024-07-28,276,266,10,96.38,7,2,2024-07-28 00:00:00
4197,17,2024-07-28,465,458,7,98.49,1,1,2024-07-28 00:00:00
4198,18,2024-07-28,541,506,35,93.53,3,1,2024-07-28 00:00:00
4199,19,2024-07-28,605,591,14,97.69,6,3,2024-07-28 00:00:00
4200,20,2024-07-28,312,303,9,97.12,2,1,2024-07-28 00:00:00
4201,1,2024-07-29,457,423,34,92.56,24,13,2024-07-29 00:00:00
4202,2,2024-07-29,547,537,10,98.17,9,4,2024-07-29 00:00:00
4203,3,2024-07-29,278,258,20,92.81,5,7,2024-07-29 00:00:00
4204,4,2024-07-29,392,372,20,94.9,3,3,2024-07-29 00:00:00
4205,5,2024-07-29,319,300,19,94.04,18,5,2024-07-29 00:00:00
4206,6,2024-07-29,675,629,46,93.19,39,11,2024-07-29 00:00:00
4207,7,2024-07-29,507,502,5,99.01,3,0,2024-07-29 00:00:00
4208,8,2024-07-29,165,158,7,95.76,2,2,2024-07-29 00:00:00
4209,9,2024-07-29,965,931,34,96.48,19,9,2024-07-29 00:00:00
4210,10,2024-07-29,176,171,5,97.16,3,1,2024-07-29 00:00:00
4211,11,2024-07-29,313,305,8,97.44,6,1,2024-07-29 00:00:00
4212,12,2024-07-29,873,832,41,95.3,35,5,2024-07-29 00:00:00
4213,13,2024-07-29,457,453,4,99.12,2,2,2024-07-29 00:00:00
4214,14,2024-07-29,462,443,19,95.89,9,7,2024-07-29 00:00:00
4215,15,2024-07-29,547,520,27,95.06,11,10,2024-07-29 00:00:00
4216,16,2024-07-29,431,418,13,96.98,7,5,2024-07-29 00:00:00
4217,17,2024-07-29,104,98,6,94.23,4,3,2024-07-29 00:00:00
4218,18,2024-07-29,982,930,52,94.7,3,12,2024-07-29 00:00:00
4219,19,2024-07-29,575,554,21,96.35,18,6,2024-07-29 00:00:00
4220,20,2024-07-29,386,380,6,98.45,0,0,2024-07-29 00:00:00
4221,1,2024-07-30,483,465,18,96.27,0,5,2024-07-30 00:00:00
4222,2,2024-07-30,731,680,51,93.02,21,13,2024-07-30 00:00:00
4223,3,2024-07-30,615,586,29,95.28,9,13,2024-07-30 00:00:00
4224,4,2024-07-30,269,256,13,95.17,6,4,2024-07-30 00:00:00
4225,5,2024-07-30,611,590,21,96.56,1,8,2024-07-30 00:00:00
4226,6,2024-07-30,148,144,4,97.3,2,2,2024-07-30 00:00:00
4227,7,2024-07-30,506,480,26,94.86,0,11,2024-07-30 00:00:00
4228,8,2024-07-30,743,705,38,94.89,32,5,2024-07-30 00:00:00
4229,9,2024-07-30,616,583,33,94.64,18,3,2024-07-30 00:00:00
4230,10,2024-07-30,527,490,37,92.98,29,10,2024-07-30 00:00:00
4231,11,2024-07-30,100,98,2,98.0,2,0,2024-07-30 00:00:00
4232,12,2024-07-30,128,123,5,96.09,1,0,2024-07-30 00:00:00
4233,13,2024-07-30,442,412,30,93.21,5,7,2024-07-30 00:00:00
4234,14,2024-07-30,674,620,54,91.99,37,26,2024-07-30 00:00:00
4235,15,2024-07-30,788,767,21,97.34,8,6,2024-07-30 00:00:00
4236,16,2024-07-30,999,982,17,98.3,15,6,2024-07-30 00:00:00
4237,17,2024-07-30,349,329,20,94.27,3,4,2024-07-30 00:00:00
4238,18,2024-07-30,623,594,29,95.35,18,13,2024-07-30 00:00:00
4239,19,2024-07-30,582,562,20,96.56,10,10,2024-07-30 00:00:00
4240,20,2024-07-30,199,185,14,92.96,9,5,2024-07-30 00:00:00
4241,1,2024-07-31,382,362,20,94.76,17,9,2024-07-31 00:00:00
4242,2,2024-07-31,346,337,9,97.4,8,2,2024-07-31 00:00:00
4243,3,2024-07-31,328,323,5,98.48,1,1,2024-07-31 00:00:00
4244,4,2024-07-31,612,602,10,98.37,4,4,2024-07-31 00:00:00
4245,5,2024-07-31,723,699,24,96.68,19,10,2024-07-31 00:00:00
4246,6,2024-07-31,728,715,13,98.21,1,3,2024-07-31 00:00:00
4247,7,2024-07-31,704,666,38,94.6,22,19,2024-07-31 00:00:00
4248,8,2024-07-31,829,783,46,94.45,8,17,2024-07-31 00:00:00
4249,9,2024-07-31,832,794,38,95.43,20,2,2024-07-31 00:00:00
4250,10,2024-07-31,232,230,2,99.14,2,0,2024-07-31 00:00:00
4251,11,2024-07-31,167,160,7,95.81,7,2,2024-07-31 00:00:00
4252,12,2024-07-31,872,839,33,96.22,15,2,2024-07-31 00:00:00
4253,13,2024-07-31,225,208,17,92.44,13,3,2024-07-31 00:00:00
4254,14,2024-07-31,314,298,16,94.9,0,8,2024-07-31 00:00:00
4255,15,2024-07-31,724,705,19,97.38,1,5,2024-07-31 00:00:00
4256,16,2024-07-31,785,722,63,91.97,41,24,2024-07-31 00:00:00
4257,17,2024-07-31,750,737,13,98.27,9,5,2024-07-31 00:00:00
4258,18,2024-07-31,563,555,8,98.58,4,0,2024-07-31 00:00:00
4259,19,2024-07-31,128,125,3,97.66,2,1,2024-07-31 00:00:00
4260,20,2024-07-31,475,464,11,97.68,3,2,2024-07-31 00:00:00
4261,1,2024-08-01,788,783,5,99.37,2,2,2024-08-01 00:00:00
4262,2,2024-08-01,853,802,51,94.02,5,0,2024-08-01 00:00:00
4263,3,2024-08-01,833,785,48,94.24,1,21,2024-08-01 00:00:00
4264,4,2024-08-01,621,613,8,98.71,1,4,2024-08-01 00:00:00
4265,5,2024-08-01,291,279,12,95.88,6,2,2024-08-01 00:00:00
4266,6,2024-08-01,377,362,15,96.02,14,7,2024-08-01 00:00:00
4267,7,2024-08-01,278,262,16,94.24,1,5,2024-08-01 00:00:00
4268,8,2024-08-01,418,388,30,92.82,28,3,2024-08-01 00:00:00
4269,9,2024-08-01,720,665,55,92.36,13,14,2024-08-01 00:00:00
4270,10,2024-08-01,478,469,9,98.12,7,0,2024-08-01 00:00:00
4271,11,2024-08-01,956,940,16,98.33,12,0,2024-08-01 00:00:00
4272,12,2024-08-01,978,949,29,97.03,2,14,2024-08-01 00:00:00
4273,13,2024-08-01,786,748,38,95.17,17,3,2024-08-01 00:00:00
4274,14,2024-08-01,316,308,8,97.47,1,1,2024-08-01 00:00:00
4275,15,2024-08-01,936,899,37,96.05,35,6,2024-08-01 00:00:00
4276,16,2024-08-01,488,479,9,98.16,5,2,2024-08-01 00:00:00
4277,17,2024-08-01,702,689,13,98.15,8,1,2024-08-01 00:00:00
4278,18,2024-08-01,596,569,27,95.47,1,11,2024-08-01 00:00:00
4279,19,2024-08-01,519,500,19,96.34,4,2,2024-08-01 00:00:00
4280,20,2024-08-01,525,506,19,96.38,3,5,2024-08-01 00:00:00
4281,1,2024-08-02,497,478,19,96.18,8,9,2024-08-02 00:00:00
4282,2,2024-08-02,129,122,7,94.57,0,1,2024-08-02 00:00:00
4283,3,2024-08-02,609,579,30,95.07,0,0,2024-08-02 00:00:00
4284,4,2024-08-02,273,265,8,97.07,5,0,2024-08-02 00:00:00
4285,5,2024-08-02,773,719,54,93.01,39,24,2024-08-02 00:00:00
