schedule_id,line_id,product_id,scheduled_date,shift,planned_quantity,actual_quantity,completion_rate,status,created_date
661,5,20,2024-04-26,Night,71,70,98.6,Completed,2024-04-26 00:00:00
662,2,14,2024-04-26,Swing,344,295,85.8,Scheduled,2024-04-26 00:00:00
663,10,10,2024-04-27,Day,84,85,101.2,Scheduled,2024-04-27 00:00:00
664,11,11,2024-04-27,Swing,307,290,94.5,Completed,2024-04-27 00:00:00
665,6,21,2024-04-27,Day,415,429,103.4,Completed,2024-04-27 00:00:00
666,20,5,2024-04-27,Night,255,248,97.3,Completed,2024-04-27 00:00:00
667,12,26,2024-04-27,Swing,426,398,93.4,Delayed,2024-04-27 00:00:00
668,10,8,2024-04-27,Night,165,160,97.0,Delayed,2024-04-27 00:00:00
669,11,28,2024-04-28,Day,350,298,85.1,Delayed,2024-04-28 00:00:00
670,12,6,2024-04-28,Night,492,436,88.6,Scheduled,2024-04-28 00:00:00
671,11,15,2024-04-28,Day,335,331,98.8,Completed,2024-04-28 00:00:00
672,17,4,2024-04-28,Day,473,477,100.8,Completed,2024-04-28 00:00:00
673,8,9,2024-04-28,Swing,60,62,103.3,Completed,2024-04-28 00:00:00
674,7,2,2024-04-28,Day,372,383,103.0,Completed,2024-04-28 00:00:00
675,6,5,2024-04-29,Swing,208,181,87.0,Scheduled,2024-04-29 00:00:00
676,19,18,2024-04-29,Swing,179,152,84.9,Completed,2024-04-29 00:00:00
677,6,2,2024-04-29,Day,415,420,101.2,Completed,2024-04-29 00:00:00
678,3,13,2024-04-29,Day,227,194,85.5,Completed,2024-04-29 00:00:00
679,11,4,2024-04-29,Day,177,179,101.1,Scheduled,2024-04-29 00:00:00
680,12,11,2024-04-29,Night,412,357,86.7,Scheduled,2024-04-29 00:00:00
681,9,21,2024-04-30,Night,461,446,96.7,Completed,2024-04-30 00:00:00
682,10,11,2024-04-30,Swing,189,166,87.8,In Progress,2024-04-30 00:00:00
683,20,6,2024-04-30,Swing,86,74,86.0,In Progress,2024-04-30 00:00:00
684,17,26,2024-05-01,Day,117,106,90.6,Scheduled,2024-05-01 00:00:00
685,19,3,2024-05-01,Day,444,423,95.3,In Progress,2024-05-01 00:00:00
686,8,24,2024-05-01,Night,60,55,91.7,In Progress,2024-05-01 00:00:00
687,3,20,2024-05-02,Night,180,186,103.3,Scheduled,2024-05-02 00:00:00
688,16,28,2024-05-02,Swing,106,97,91.5,In Progress,2024-05-02 00:00:00
689,13,14,2024-05-02,Day,304,316,103.9,Completed,2024-05-02 00:00:00
690,5,9,2024-05-02,Swing,313,305,97.4,Completed,2024-05-02 00:00:00
691,14,4,2024-05-02,Night,58,59,101.7,Scheduled,2024-05-02 00:00:00
692,3,22,2024-05-02,Night,118,120,101.7,Delayed,2024-05-02 00:00:00
693,14,8,2024-05-02,Swing,386,356,92.2,Completed,2024-05-02 00:00:00
694,15,14,2024-05-03,Day,497,499,100.4,In Progress,2024-05-03 00:00:00
695,2,11,2024-05-03,Night,71,64,90.1,Delayed,2024-05-03 00:00:00
696,12,22,2024-05-03,Night,387,358,92.5,Scheduled,2024-05-03 00:00:00
697,3,10,2024-05-04,Day,278,261,93.9,Completed,2024-05-04 00:00:00
698,1,30,2024-05-04,Night,404,421,104.2,Completed,2024-05-04 00:00:00
699,2,4,2024-05-04,Day,431,432,100.2,Completed,2024-05-04 00:00:00
700,14,24,2024-05-04,Day,195,195,100.0,Completed,2024-05-04 00:00:00
701,5,16,2024-05-04,Night,425,379,89.2,Delayed,2024-05-04 00:00:00
702,18,20,2024-05-04,Day,306,294,96.1,Completed,2024-05-04 00:00:00
703,13,22,2024-05-04,Day,193,194,100.5,Scheduled,2024-05-04 00:00:00
704,14,17,2024-05-05,Swing,334,318,95.2,Delayed,2024-05-05 00:00:00
705,17,27,2024-05-05,Night,425,391,92.0,In Progress,2024-05-05 00:00:00
706,2,12,2024-05-05,Night,265,274,103.4,Completed,2024-05-05 00:00:00
707,11,13,2024-05-05,Night,388,375,96.6,Delayed,2024-05-05 00:00:00
708,17,2,2024-05-06,Day,244,230,94.3,Scheduled,2024-05-06 00:00:00
709,6,27,2024-05-06,Day,129,128,99.2,Delayed,2024-05-06 00:00:00
710,10,15,2024-05-06,Day,107,105,98.1,Completed,2024-05-06 00:00:00
711,14,10,2024-05-06,Day,284,253,89.1,Scheduled,2024-05-06 00:00:00
712,1,18,2024-05-07,Day,164,163,99.4,Completed,2024-05-07 00:00:00
713,15,29,2024-05-07,Night,443,412,93.0,Delayed,2024-05-07 00:00:00
714,19,12,2024-05-07,Day,349,340,97.4,In Progress,2024-05-07 00:00:00
715,20,18,2024-05-07,Day,227,237,104.4,Scheduled,2024-05-07 00:00:00
716,9,13,2024-05-07,Swing,286,294,102.8,In Progress,2024-05-07 00:00:00
717,14,13,2024-05-07,Night,338,289,85.5,Delayed,2024-05-07 00:00:00
718,12,3,2024-05-07,Night,420,392,93.3,In Progress,2024-05-07 00:00:00
719,10,12,2024-05-08,Swing,101,87,86.1,Completed,2024-05-08 00:00:00
720,12,27,2024-05-08,Swing,229,225,98.3,Completed,2024-05-08 00:00:00
721,3,17,2024-05-08,Day,205,184,89.8,Scheduled,2024-05-08 00:00:00
722,5,1,2024-05-08,Night,157,151,96.2,Completed,2024-05-08 00:00:00
723,12,14,2024-05-08,Swing,118,108,91.5,Completed,2024-05-08 00:00:00
724,16,16,2024-05-08,Day,172,172,100.0,Completed,2024-05-08 00:00:00
725,16,23,2024-05-09,Night,152,132,86.8,Scheduled,2024-05-09 00:00:00
726,6,27,2024-05-09,Swing,105,101,96.2,Completed,2024-05-09 00:00:00
727,16,22,2024-05-09,Day,240,217,90.4,Completed,2024-05-09 00:00:00
728,9,22,2024-05-09,Day,486,423,87.0,Completed,2024-05-09 00:00:00
729,10,11,2024-05-09,Swing,241,250,103.7,Completed,2024-05-09 00:00:00
730,11,10,2024-05-09,Night,386,332,86.0,Completed,2024-05-09 00:00:00
731,2,22,2024-05-09,Night,309,324,104.9,Delayed,2024-05-09 00:00:00
732,19,28,2024-05-09,Swing,331,337,101.8,Scheduled,2024-05-09 00:00:00
733,17,16,2024-05-10,Day,284,254,89.4,In Progress,2024-05-10 00:00:00
734,7,1,2024-05-10,Day,243,211,86.8,In Progress,2024-05-10 00:00:00
735,2,1,2024-05-10,Day,177,169,95.5,Delayed,2024-05-10 00:00:00
736,11,6,2024-05-10,Night,90,81,90.0,In Progress,2024-05-10 00:00:00
737,1,16,2024-05-10,Night,366,379,103.6,In Progress,2024-05-10 00:00:00
738,19,19,2024-05-10,Night,104,97,93.3,Scheduled,2024-05-10 00:00:00
739,14,25,2024-05-10,Swing,210,220,104.8,Completed,2024-05-10 00:00:00
740,7,12,2024-05-10,Day,312,303,97.1,Delayed,2024-05-10 00:00:00
741,5,11,2024-05-11,Day,458,423,92.4,Scheduled,2024-05-11 00:00:00
742,13,2,2024-05-11,Day,448,410,91.5,Completed,2024-05-11 00:00:00
743,5,8,2024-05-11,Swing,115,103,89.6,Completed,2024-05-11 00:00:00
744,15,15,2024-05-11,Day,240,222,92.5,Completed,2024-05-11 00:00:00
745,12,17,2024-05-11,Night,234,202,86.3,Completed,2024-05-11 00:00:00
746,17,28,2024-05-11,Night,472,425,90.0,Completed,2024-05-11 00:00:00
747,1,11,2024-05-11,Day,445,454,102.0,Scheduled,2024-05-11 00:00:00
748,18,26,2024-05-12,Day,270,231,85.6,Completed,2024-05-12 00:00:00
749,16,17,2024-05-12,Night,161,155,96.3,In Progress,2024-05-12 00:00:00
750,20,2,2024-05-12,Night,444,401,90.3,Delayed,2024-05-12 00:00:00
751,14,3,2024-05-12,Swing,245,247,100.8,Completed,2024-05-12 00:00:00
752,11,27,2024-05-12,Night,292,271,92.8,In Progress,2024-05-12 00:00:00
753,1,5,2024-05-12,Day,205,186,90.7,In Progress,2024-05-12 00:00:00
754,18,18,2024-05-13,Swing,334,293,87.7,Completed,2024-05-13 00:00:00
755,15,8,2024-05-13,Swing,420,362,86.2,Completed,2024-05-13 00:00:00
756,8,3,2024-05-13,Day,203,187,92.1,Delayed,2024-05-13 00:00:00
757,13,22,2024-05-13,Swing,66,65,98.5,Delayed,2024-05-13 00:00:00
758,9,26,2024-05-13,Day,465,406,87.3,Delayed,2024-05-13 00:00:00
759,19,14,2024-05-13,Day,440,395,89.8,Scheduled,2024-05-13 00:00:00
760,15,30,2024-05-13,Day,93,79,84.9,Delayed,2024-05-13 00:00:00
761,4,27,2024-05-13,Day,340,345,101.5,Delayed,2024-05-13 00:00:00
762,13,22,2024-05-14,Night,114,113,99.1,Delayed,2024-05-14 00:00:00
763,16,14,2024-05-14,Night,123,126,102.4,Delayed,2024-05-14 00:00:00
764,10,3,2024-05-14,Day,392,394,100.5,Completed,2024-05-14 00:00:00
765,3,7,2024-05-14,Day,184,159,86.4,Delayed,2024-05-14 00:00:00
766,18,21,2024-05-14,Day,103,89,86.4,In Progress,2024-05-14 00:00:00
767,11,30,2024-05-14,Day,54,56,103.7,Completed,2024-05-14 00:00:00
768,4,15,2024-05-14,Night,130,118,90.8,Completed,2024-05-14 00:00:00
769,17,12,2024-05-15,Swing,209,196,93.8,Completed,2024-05-15 00:00:00
770,2,26,2024-05-15,Swing,343,342,99.7,Scheduled,2024-05-15 00:00:00
771,17,15,2024-05-15,Night,101,91,90.1,Completed,2024-05-15 00:00:00
772,4,9,2024-05-15,Swing,85,72,84.7,Scheduled,2024-05-15 00:00:00
773,5,25,2024-05-15,Day,189,172,91.0,Scheduled,2024-05-15 00:00:00
774,20,9,2024-05-16,Day,388,405,104.4,Scheduled,2024-05-16 00:00:00
775,8,7,2024-05-16,Swing,421,380,90.3,In Progress,2024-05-16 00:00:00
776,19,20,2024-05-16,Night,182,177,97.3,Scheduled,2024-05-16 00:00:00
777,8,8,2024-05-16,Night,51,49,96.1,Completed,2024-05-16 00:00:00
778,20,10,2024-05-16,Day,412,369,89.6,Completed,2024-05-16 00:00:00
779,3,1,2024-05-17,Swing,257,267,103.9,Completed,2024-05-17 00:00:00
780,15,12,2024-05-17,Day,164,144,87.8,Completed,2024-05-17 00:00:00
781,2,12,2024-05-17,Swing,409,400,97.8,Scheduled,2024-05-17 00:00:00
782,2,3,2024-05-17,Day,173,150,86.7,Delayed,2024-05-17 00:00:00
783,11,10,2024-05-17,Swing,358,333,93.0,Completed,2024-05-17 00:00:00
784,13,2,2024-05-17,Swing,134,122,91.0,In Progress,2024-05-17 00:00:00
785,15,10,2024-05-17,Night,60,51,85.0,Scheduled,2024-05-17 00:00:00
786,18,13,2024-05-17,Night,287,278,96.9,Delayed,2024-05-17 00:00:00
787,9,17,2024-05-18,Day,352,318,90.3,Scheduled,2024-05-18 00:00:00
788,8,13,2024-05-18,Day,56,57,101.8,Completed,2024-05-18 00:00:00
789,15,26,2024-05-18,Swing,77,79,102.6,Completed,2024-05-18 00:00:00
790,16,25,2024-05-18,Day,435,375,86.2,Scheduled,2024-05-18 00:00:00
791,10,20,2024-05-18,Day,210,202,96.2,Completed,2024-05-18 00:00:00
792,2,15,2024-05-18,Night,467,489,104.7,Completed,2024-05-18 00:00:00
793,3,15,2024-05-18,Day,106,109,102.8,Delayed,2024-05-18 00:00:00
794,2,2,2024-05-19,Swing,438,409,93.4,Delayed,2024-05-19 00:00:00
795,3,9,2024-05-19,Swing,62,54,87.1,In Progress,2024-05-19 00:00:00
796,12,11,2024-05-19,Night,94,97,103.2,Scheduled,2024-05-19 00:00:00
797,8,8,2024-05-19,Night,279,252,90.3,Delayed,2024-05-19 00:00:00
798,14,23,2024-05-19,Swing,205,201,98.0,In Progress,2024-05-19 00:00:00
799,4,16,2024-05-19,Night,132,118,89.4,Completed,2024-05-19 00:00:00
800,8,12,2024-05-19,Day,469,418,89.1,Completed,2024-05-19 00:00:00
801,2,10,2024-05-19,Night,498,516,103.6,Delayed,2024-05-19 00:00:00
802,13,12,2024-05-20,Day,142,131,92.3,Scheduled,2024-05-20 00:00:00
803,20,16,2024-05-20,Night,417,363,87.1,Scheduled,2024-05-20 00:00:00
804,15,7,2024-05-20,Night,170,148,87.1,In Progress,2024-05-20 00:00:00
805,5,9,2024-05-20,Night,440,411,93.4,Scheduled,2024-05-20 00:00:00
806,7,26,2024-05-20,Night,417,414,99.3,Delayed,2024-05-20 00:00:00
807,17,13,2024-05-20,Swing,471,433,91.9,Completed,2024-05-20 00:00:00
808,16,22,2024-05-20,Swing,477,464,97.3,Delayed,2024-05-20 00:00:00
809,3,30,2024-05-21,Day,389,337,86.6,In Progress,2024-05-21 00:00:00
810,4,29,2024-05-21,Swing,345,307,89.0,Delayed,2024-05-21 00:00:00
811,2,14,2024-05-21,Day,249,233,93.6,In Progress,2024-05-21 00:00:00
812,4,16,2024-05-21,Day,236,226,95.8,In Progress,2024-05-21 00:00:00
813,4,29,2024-05-21,Night,286,277,96.9,Completed,2024-05-21 00:00:00
814,1,13,2024-05-21,Night,248,217,87.5,Delayed,2024-05-21 00:00:00
815,12,25,2024-05-22,Swing,363,322,88.7,Scheduled,2024-05-22 00:00:00
816,19,18,2024-05-22,Night,204,189,92.6,Delayed,2024-05-22 00:00:00
817,10,22,2024-05-22,Night,279,238,85.3,In Progress,2024-05-22 00:00:00
818,8,20,2024-05-22,Night,234,221,94.4,Completed,2024-05-22 00:00:00
819,16,23,2024-05-22,Day,178,174,97.8,Delayed,2024-05-22 00:00:00
820,19,5,2024-05-22,Swing,252,234,92.9,In Progress,2024-05-22 00:00:00
821,2,11,2024-05-22,Day,114,110,96.5,Delayed,2024-05-22 00:00:00
822,1,2,2024-05-23,Night,249,260,104.4,Completed,2024-05-23 00:00:00
823,4,22,2024-05-23,Night,451,469,104.0,Completed,2024-05-23 00:00:00
824,14,3,2024-05-23,Swing,92,93,101.1,Completed,2024-05-23 00:00:00
825,7,18,2024-05-23,Swing,483,467,96.7,In Progress,2024-05-23 00:00:00
826,3,5,2024-05-24,Day,369,359,97.3,Completed,2024-05-24 00:00:00
827,18,17,2024-05-24,Day,50,42,84.0,Completed,2024-05-24 00:00:00
828,13,27,2024-05-24,Night,321,327,101.9,Delayed,2024-05-24 00:00:00
829,18,28,2024-05-24,Swing,76,76,100.0,Scheduled,2024-05-24 00:00:00
830,7,3,2024-05-24,Day,115,102,88.7,In Progress,2024-05-24 00:00:00
831,4,16,2024-05-24,Night,390,351,90.0,Scheduled,2024-05-24 00:00:00
832,14,28,2024-05-24,Swing,371,333,89.8,In Progress,2024-05-24 00:00:00
833,20,5,2024-05-24,Day,421,393,93.3,Completed,2024-05-24 00:00:00
834,5,1,2024-05-25,Swing,330,289,87.6,Completed,2024-05-25 00:00:00
835,13,27,2024-05-25,Swing,434,375,86.4,Completed,2024-05-25 00:00:00
836,8,27,2024-05-25,Day,296,274,92.6,Completed,2024-05-25 00:00:00
837,4,23,2024-05-25,Night,147,137,93.2,Scheduled,2024-05-25 00:00:00
838,17,7,2024-05-25,Swing,361,324,89.8,Delayed,2024-05-25 00:00:00
839,15,14,2024-05-25,Swing,352,303,86.1,Completed,2024-05-25 00:00:00
840,8,26,2024-05-25,Night,478,429,89.7,Completed,2024-05-25 00:00:00
841,6,11,2024-05-26,Day,342,340,99.4,Delayed,2024-05-26 00:00:00
842,13,26,2024-05-26,Swing,126,129,102.4,Completed,2024-05-26 00:00:00
843,20,8,2024-05-26,Swing,139,128,92.1,Delayed,2024-05-26 00:00:00
844,20,19,2024-05-26,Swing,183,177,96.7,Completed,2024-05-26 00:00:00
845,20,14,2024-05-26,Swing,145,132,91.0,In Progress,2024-05-26 00:00:00
846,9,25,2024-05-26,Day,204,201,98.5,Scheduled,2024-05-26 00:00:00
847,18,14,2024-05-26,Night,442,437,98.9,Completed,2024-05-26 00:00:00
848,4,3,2024-05-26,Swing,496,518,104.4,Completed,2024-05-26 00:00:00
849,1,20,2024-05-27,Night,73,68,93.2,Delayed,2024-05-27 00:00:00
850,16,16,2024-05-27,Day,62,56,90.3,In Progress,2024-05-27 00:00:00
851,20,22,2024-05-27,Night,212,209,98.6,Completed,2024-05-27 00:00:00
852,13,23,2024-05-27,Day,444,434,97.7,Scheduled,2024-05-27 00:00:00
853,2,6,2024-05-28,Swing,295,305,103.4,Delayed,2024-05-28 00:00:00
854,1,23,2024-05-28,Night,100,98,98.0,In Progress,2024-05-28 00:00:00
855,15,6,2024-05-28,Day,249,259,104.0,Scheduled,2024-05-28 00:00:00
856,13,13,2024-05-28,Night,141,144,102.1,Completed,2024-05-28 00:00:00
857,11,17,2024-05-28,Swing,160,140,87.5,Completed,2024-05-28 00:00:00
858,6,20,2024-05-28,Swing,324,327,100.9,In Progress,2024-05-28 00:00:00
859,19,16,2024-05-28,Swing,386,375,97.2,Completed,2024-05-28 00:00:00
860,19,7,2024-05-29,Night,283,295,104.2,In Progress,2024-05-29 00:00:00
861,11,25,2024-05-29,Swing,300,306,102.0,Completed,2024-05-29 00:00:00
862,5,9,2024-05-29,Night,338,352,104.1,Scheduled,2024-05-29 00:00:00
863,3,3,2024-05-29,Swing,187,184,98.4,Completed,2024-05-29 00:00:00
864,15,1,2024-05-29,Day,250,260,104.0,Delayed,2024-05-29 00:00:00
865,12,13,2024-05-29,Night,267,234,87.6,Scheduled,2024-05-29 00:00:00
866,4,6,2024-05-29,Swing,491,459,93.5,Delayed,2024-05-29 00:00:00
867,6,7,2024-05-29,Day,199,198,99.5,Completed,2024-05-29 00:00:00
868,13,8,2024-05-30,Day,328,281,85.7,Delayed,2024-05-30 00:00:00
869,6,21,2024-05-30,Swing,408,358,87.7,Delayed,2024-05-30 00:00:00
870,8,30,2024-05-30,Day,121,115,95.0,Completed,2024-05-30 00:00:00
871,17,17,2024-05-31,Day,291,287,98.6,Completed,2024-05-31 00:00:00
872,8,23,2024-05-31,Swing,137,133,97.1,In Progress,2024-05-31 00:00:00
873,18,12,2024-05-31,Day,440,454,103.2,Completed,2024-05-31 00:00:00
874,3,20,2024-06-01,Swing,291,255,87.6,Completed,2024-06-01 00:00:00
875,18,16,2024-06-01,Swing,331,300,90.6,Completed,2024-06-01 00:00:00
876,6,16,2024-06-01,Night,273,269,98.5,Scheduled,2024-06-01 00:00:00
877,3,6,2024-06-02,Night,372,345,92.7,In Progress,2024-06-02 00:00:00
878,1,1,2024-06-02,Swing,230,210,91.3,Completed,2024-06-02 00:00:00
879,20,10,2024-06-02,Night,66,62,93.9,Delayed,2024-06-02 00:00:00
880,5,5,2024-06-02,Swing,443,399,90.1,Completed,2024-06-02 00:00:00
881,7,14,2024-06-03,Day,403,346,85.9,Scheduled,2024-06-03 00:00:00
882,11,2,2024-06-03,Day,118,103,87.3,Delayed,2024-06-03 00:00:00
883,7,22,2024-06-03,Swing,168,142,84.5,Completed,2024-06-03 00:00:00
884,9,7,2024-06-03,Swing,499,505,101.2,In Progress,2024-06-03 00:00:00
885,14,25,2024-06-04,Night,344,300,87.2,Completed,2024-06-04 00:00:00
886,1,28,2024-06-04,Night,484,504,104.1,Completed,2024-06-04 00:00:00
887,13,8,2024-06-04,Day,496,462,93.1,Scheduled,2024-06-04 00:00:00
888,14,20,2024-06-04,Swing,480,494,102.9,Delayed,2024-06-04 00:00:00
889,1,8,2024-06-05,Day,422,415,98.3,Completed,2024-06-05 00:00:00
890,9,3,2024-06-05,Day,180,166,92.2,Scheduled,2024-06-05 00:00:00
891,9,19,2024-06-05,Swing,100,93,93.0,Completed,2024-06-05 00:00:00
892,10,10,2024-06-05,Night,65,64,98.5,In Progress,2024-06-05 00:00:00
893,11,24,2024-06-05,Night,332,284,85.5,Completed,2024-06-05 00:00:00
894,5,19,2024-06-05,Swing,300,279,93.0,Completed,2024-06-05 00:00:00
895,10,4,2024-06-06,Day,51,49,96.1,In Progress,2024-06-06 00:00:00
896,1,21,2024-06-06,Night,53,48,90.6,Scheduled,2024-06-06 00:00:00
897,14,4,2024-06-06,Night,365,352,96.4,Completed,2024-06-06 00:00:00
898,6,23,2024-06-06,Swing,112,102,91.1,In Progress,2024-06-06 00:00:00
899,6,5,2024-06-06,Night,131,129,98.5,Delayed,2024-06-06 00:00:00
900,18,7,2024-06-06,Swing,74,67,90.5,Scheduled,2024-06-06 00:00:00
901,12,30,2024-06-06,Swing,375,341,90.9,Completed,2024-06-06 00:00:00
902,16,13,2024-06-07,Day,485,481,99.2,In Progress,2024-06-07 00:00:00
903,7,20,2024-06-07,Swing,432,442,102.3,Completed,2024-06-07 00:00:00
904,4,30,2024-06-07,Swing,445,387,87.0,Completed,2024-06-07 00:00:00
905,17,22,2024-06-07,Swing,468,428,91.5,Completed,2024-06-07 00:00:00
906,18,18,2024-06-07,Night,287,269,93.7,Completed,2024-06-07 00:00:00
907,3,15,2024-06-07,Swing,255,218,85.5,Delayed,2024-06-07 00:00:00
908,8,1,2024-06-07,Swing,350,298,85.1,In Progress,2024-06-07 00:00:00
909,17,1,2024-06-07,Night,460,474,103.0,Delayed,2024-06-07 00:00:00
910,14,3,2024-06-08,Swing,110,111,100.9,Completed,2024-06-08 00:00:00
911,8,12,2024-06-08,Night,141,137,97.2,In Progress,2024-06-08 00:00:00
912,12,20,2024-06-08,Day,404,405,100.2,Completed,2024-06-08 00:00:00
913,12,19,2024-06-08,Swing,216,215,99.5,Scheduled,2024-06-08 00:00:00
914,20,20,2024-06-08,Day,214,200,93.5,Completed,2024-06-08 00:00:00
915,15,19,2024-06-08,Night,398,353,88.7,Completed,2024-06-08 00:00:00
916,11,15,2024-06-09,Swing,412,375,91.0,Completed,2024-06-09 00:00:00
917,11,25,2024-06-09,Night,276,282,102.2,Completed,2024-06-09 00:00:00
918,1,18,2024-06-09,Night,94,98,104.3,In Progress,2024-06-09 00:00:00
919,2,26,2024-06-10,Day,342,322,94.2,In Progress,2024-06-10 00:00:00
920,6,6,2024-06-10,Day,387,400,103.4,Completed,2024-06-10 00:00:00
921,17,20,2024-06-10,Swing,153,141,92.2,Completed,2024-06-10 00:00:00
922,7,9,2024-06-10,Swing,53,54,101.9,Scheduled,2024-06-10 00:00:00
923,5,22,2024-06-10,Night,398,397,99.7,Delayed,2024-06-10 00:00:00
924,8,1,2024-06-10,Night,314,303,96.5,Scheduled,2024-06-10 00:00:00
925,4,24,2024-06-10,Day,193,179,92.7,Completed,2024-06-10 00:00:00
926,16,19,2024-06-11,Night,478,461,96.4,Completed,2024-06-11 00:00:00
927,11,23,2024-06-11,Swing,288,250,86.8,Completed,2024-06-11 00:00:00
928,8,7,2024-06-11,Night,450,459,102.0,Scheduled,2024-06-11 00:00:00
929,17,22,2024-06-11,Swing,433,414,95.6,Completed,2024-06-11 00:00:00
930,18,28,2024-06-11,Night,312,288,92.3,Delayed,2024-06-11 00:00:00
931,4,18,2024-06-11,Swing,253,240,94.9,Completed,2024-06-11 00:00:00
932,8,2,2024-06-11,Night,344,324,94.2,Delayed,2024-06-11 00:00:00
933,16,8,2024-06-11,Swing,54,52,96.3,Delayed,2024-06-11 00:00:00
934,20,28,2024-06-12,Night,365,352,96.4,In Progress,2024-06-12 00:00:00
935,15,22,2024-06-12,Night,450,407,90.4,In Progress,2024-06-12 00:00:00
936,9,4,2024-06-12,Day,495,499,100.8,Scheduled,2024-06-12 00:00:00
937,6,24,2024-06-12,Swing,256,247,96.5,Completed,2024-06-12 00:00:00
938,11,10,2024-06-12,Night,247,241,97.6,Completed,2024-06-12 00:00:00
939,12,19,2024-06-13,Day,443,416,93.9,Scheduled,2024-06-13 00:00:00
940,9,8,2024-06-13,Swing,65,67,103.1,Delayed,2024-06-13 00:00:00
941,7,30,2024-06-13,Night,383,395,103.1,Delayed,2024-06-13 00:00:00
942,19,24,2024-06-13,Day,218,226,103.7,Scheduled,2024-06-13 00:00:00
943,19,14,2024-06-13,Swing,465,451,97.0,Delayed,2024-06-13 00:00:00
944,8,30,2024-06-14,Night,280,266,95.0,Scheduled,2024-06-14 00:00:00
945,18,3,2024-06-14,Swing,218,203,93.1,Scheduled,2024-06-14 00:00:00
946,7,10,2024-06-14,Night,319,290,90.9,Completed,2024-06-14 00:00:00
947,7,2,2024-06-14,Swing,300,305,101.7,Completed,2024-06-14 00:00:00
948,15,15,2024-06-14,Swing,462,456,98.7,Completed,2024-06-14 00:00:00
949,11,22,2024-06-15,Day,376,384,102.1,Completed,2024-06-15 00:00:00
950,7,13,2024-06-15,Night,301,286,95.0,Completed,2024-06-15 00:00:00
951,17,11,2024-06-15,Swing,126,111,88.1,Completed,2024-06-15 00:00:00
952,14,19,2024-06-15,Night,170,175,102.9,Delayed,2024-06-15 00:00:00
953,18,11,2024-06-15,Night,224,196,87.5,Completed,2024-06-15 00:00:00
954,3,25,2024-06-15,Day,422,374,88.6,Scheduled,2024-06-15 00:00:00
955,15,8,2024-06-15,Swing,211,187,88.6,In Progress,2024-06-15 00:00:00
956,20,15,2024-06-15,Day,464,405,87.3,In Progress,2024-06-15 00:00:00
957,5,5,2024-06-16,Day,403,346,85.9,In Progress,2024-06-16 00:00:00
958,10,14,2024-06-16,Night,296,280,94.6,In Progress,2024-06-16 00:00:00
959,12,11,2024-06-16,Swing,67,64,95.5,In Progress,2024-06-16 00:00:00
960,2,30,2024-06-16,Day,405,380,93.8,Completed,2024-06-16 00:00:00
961,16,9,2024-06-16,Day,70,65,92.9,Completed,2024-06-16 00:00:00
962,9,30,2024-06-16,Swing,264,275,104.2,Delayed,2024-06-16 00:00:00
963,13,4,2024-06-16,Day,190,191,100.5,Completed,2024-06-16 00:00:00
964,20,3,2024-06-17,Night,338,304,89.9,Completed,2024-06-17 00:00:00
965,1,27,2024-06-17,Swing,294,289,98.3,In Progress,2024-06-17 00:00:00
966,13,4,2024-06-17,Day,65,60,92.3,Completed,2024-06-17 00:00:00
967,18,21,2024-06-17,Day,495,435,87.9,Completed,2024-06-17 00:00:00
968,10,14,2024-06-17,Night,236,218,92.4,In Progress,2024-06-17 00:00:00
969,9,12,2024-06-17,Swing,177,174,98.3,In Progress,2024-06-17 00:00:00
970,19,11,2024-06-17,Day,465,482,103.7,Completed,2024-06-17 00:00:00
971,14,1,2024-06-18,Swing,158,156,98.7,Scheduled,2024-06-18 00:00:00
972,20,26,2024-06-18,Night,299,300,100.3,In Progress,2024-06-18 00:00:00
973,5,16,2024-06-18,Swing,456,407,89.3,Completed,2024-06-18 00:00:00
974,2,9,2024-06-18,Night,345,343,99.4,Scheduled,2024-06-18 00:00:00
975,6,23,2024-06-18,Night,68,58,85.3,Completed,2024-06-18 00:00:00
976,5,14,2024-06-18,Night,254,244,96.1,Completed,2024-06-18 00:00:00
977,2,19,2024-06-19,Swing,401,355,88.5,In Progress,2024-06-19 00:00:00
978,13,4,2024-06-19,Swing,222,218,98.2,Delayed,2024-06-19 00:00:00
979,15,1,2024-06-19,Night,69,64,92.8,Completed,2024-06-19 00:00:00
980,6,2,2024-06-19,Day,224,220,98.2,Completed,2024-06-19 00:00:00
981,10,20,2024-06-20,Day,484,431,89.0,Scheduled,2024-06-20 00:00:00
982,6,30,2024-06-20,Day,273,264,96.7,Scheduled,2024-06-20 00:00:00
983,18,21,2024-06-20,Day,143,142,99.3,Completed,2024-06-20 00:00:00
984,8,19,2024-06-20,Night,436,430,98.6,Completed,2024-06-20 00:00:00
985,19,30,2024-06-20,Swing,429,415,96.7,Delayed,2024-06-20 00:00:00
986,11,8,2024-06-20,Day,125,109,87.2,Scheduled,2024-06-20 00:00:00
987,14,2,2024-06-20,Day,93,82,88.2,Delayed,2024-06-20 00:00:00
988,15,15,2024-06-21,Night,124,118,95.2,In Progress,2024-06-21 00:00:00
989,2,11,2024-06-21,Swing,143,134,93.7,Delayed,2024-06-21 00:00:00
990,18,18,2024-06-21,Swing,336,307,91.4,Completed,2024-06-21 00:00:00
991,2,13,2024-06-21,Day,330,342,103.6,Completed,2024-06-21 00:00:00
