File,LineNumber,Match,LineText
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries (Luke).sql,247,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries (Luke).sql,300,"INVOICE_ID","	, RL.INVOICE_ID AS RL_INV_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries (Luke).sql,308,"INVOICE_ID","	, R.INVOICE_ID AS R_INV_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries (Luke).sql,315,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries Before (Luke).sql,18,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries Before (Luke).sql,80,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries Before (Luke).sql,140,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries Before (Luke).sql,437,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries Before (Luke).sql,648,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries Before (Luke).sql,785,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries Before (Luke).sql,793,"INVOICE_ID","	, R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report BOE Queries Before (Luke).sql,800,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report Ops usp (Luke - updated 20190903).sql,29,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report Ops usp (Luke - updated 20190903).sql,82,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report Ops usp (Luke - updated 20190903).sql,92,"INVOICE_ID","--ORDER BY CUST_ORDER_ID, LINE_NO, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report Ops usp (Luke - updated 20190903).sql,98,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report Ops usp (Luke - updated 20190903).sql,144,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report Ops usp (Luke - updated 20190903).sql,165,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report Ops usp (Luke - updated 20190903).sql,212,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,297,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,399,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,452,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,462,"INVOICE_ID","--ORDER BY CUST_ORDER_ID, LINE_NO, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,468,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,514,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,535,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,582,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,624,"INVOICE_ID","	, CMB.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,645,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,646,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,651,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,652,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,657,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,658,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,663,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,664,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,723,"INVOICE_ID","	, CMB.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,738,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903) NEW.sql,739,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,284,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,386,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,439,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,449,"INVOICE_ID","--ORDER BY CUST_ORDER_ID, LINE_NO, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,455,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,501,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,522,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,569,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,633,"INVOICE_ID","	, CMB.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,648,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,649,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,675,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,676,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,690,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,691,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,705,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,706,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,720,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190903).sql,721,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,86,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,131,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,185,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,197,"INVOICE_ID","--ORDER BY CUST_ORDER_ID, LINE_NO, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,203,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,250,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,272,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,320,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,389,"INVOICE_ID","	, CMB.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,407,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,408,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,467,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,468,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,474,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,475,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,481,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,482,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,488,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM%' THEN 0						--> DM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,489,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%CM%' THEN 0						--> CM"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Gross Margin Report usp (Luke - updated 20190925) NEW.sql,531,"INVOICE_ID","		WHEN INVOICE_ID LIKE '%DM' OR INVOICE_ID LIKE '%CM' THEN 'DM/CM'"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked (INV_TRANS_DIST).sql,37,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked (INV_TRANS_DIST).sql,81,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked.sql,10,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked.sql,63,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked.sql,79,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked.sql,125,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked.sql,145,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked.sql,191,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked.sql,210,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Linked and Unlinked.sql,256,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Luke - Gross Margin Report.sql,116,"invoice_id","--              on rl.invoice_id = r.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Luke - Gross Margin Report.sql,271,"invoice_id","              on rl.invoice_id = r.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Monitor Queries (20220113).sql,29,"INVOICE_ID","	AND S.INVOICE_ID IS NULL"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\OnTime Dataset.sql,74,"INVOICE_ID","	--, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\OnTime Dataset.sql,111,"INVOICE_ID","	--	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\P2 Shipments for 2019Q3 (Holly).sql,47,"INVOICE_ID","--ORDER BY CUST_ORDER_ID, LINE_NO, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Paris - BOE Receivables.sql,4,"invoice_id","select packlist_id, invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Paris's BOEPOP receivables.sql,13,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Paris's BOEPOP receivables.sql,67,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments (20220118).sql,231,"INVOICE_ID","		WHEN LTRIM(RTRIM(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments (20220118).sql,236,"INVOICE_ID","	, ISNULL(RL.INVOICE_ID, '') AS INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments (20220118).sql,240,"INVOICE_ID","		WHEN LTRIM(RTRIM(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments (20220118).sql,261,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments (20220118).sql,398,"INVOICE_ID","	, NULL AS INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments (20220118).sql,464,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments Finish Invoices.sql,85,"INVOICE_ID","		, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments Finish Invoices.sql,137,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments.sql,196,"INVOICE_ID","		WHEN LTRIM(RTRIM(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments.sql,201,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments.sql,205,"INVOICE_ID","		WHEN LTRIM(RTRIM(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments.sql,226,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments.sql,305,"INVOICE_ID","	, NULL AS INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Customer Shipments.sql,366,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Financial Dashboard AR.sql,2,"INVOICE_ID","SELECT RL.[INVOICE_ID]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Financial Dashboard AR.sql,39,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PBI - Financial Dashboard AR.sql,46,"invoice_id","and r.invoice_id = '1298137'"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PO Document Lifecycle.sql,39,"invoice_id","	, ap.invoice_id as InvoiceID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\PO Information Dataset.sql,73,"INVOICE_ID","	, Y.INVOICE_ID AS PBL_INVOICE_ID"
